HourDK,GrossConsumptionMWh,TotalSolarProductionMWh,TotalWindProductionMWh
2023-12-23T19:00:00,1923.770653,0.264431,910.965133
2023-12-23T18:00:00,2031.54167,0.31566,1102.180679
2023-12-23T17:00:00,2077.170501,0.349565,1211.2044250000001
2023-12-23T16:00:00,2058.093857,0.222438,1249.170064
2023-12-23T15:00:00,1987.69532,9.650223,1275.716792
2023-12-23T14:00:00,1994.727959,44.817518,1296.156191
2023-12-23T13:00:00,1996.482197,69.54580899999999,1301.702297
2023-12-23T12:00:00,1992.368757,101.396793,1305.903873
2023-12-23T11:00:00,1996.760292,118.847639,1298.12921
2023-12-23T10:00:00,1971.481713,78.935193,1285.805145
2023-12-23T09:00:00,1885.772969,27.052485,1297.7216389999999
2023-12-23T08:00:00,1800.959296,1.965782,1341.409623
2023-12-23T07:00:00,1680.029613,0.22173400000000001,1388.047078
2023-12-23T06:00:00,1594.366436,0.21288100000000001,1436.833762
2023-12-23T05:00:00,1566.249106,0.171949,1469.379877
2023-12-23T04:00:00,1584.248325,0.142408,1474.684917
2023-12-23T03:00:00,1656.968169,0.152436,1327.753474
2023-12-23T02:00:00,1723.479571,0.149423,1334.690278
2023-12-23T01:00:00,1781.305592,0.15192699999999998,1516.7993800000002
2023-12-23T00:00:00,1757.968185,0.154084,1507.093667
2023-12-22T23:00:00,1771.360382,0.163252,1475.759908
2023-12-22T22:00:00,1836.396826,0.16263200000000003,1421.492409
2023-12-22T21:00:00,1926.279033,0.18291400000000002,1414.308051
2023-12-22T20:00:00,2004.938674,0.230327,1460.279856
2023-12-22T19:00:00,2114.066472,0.287626,1500.320051
2023-12-22T18:00:00,2217.388152,0.46867800000000004,1517.754923
2023-12-22T17:00:00,2268.155484,0.5209039999999999,1524.3629799999999
2023-12-22T16:00:00,2224.83462,0.396929,1535.7591539999999
2023-12-22T15:00:00,2127.024284,9.163492,1534.9558269999998
2023-12-22T14:00:00,2125.914004,52.059014999999995,1540.9334119999999
2023-12-22T13:00:00,2150.371439,109.33290099999999,1533.948716
2023-12-22T12:00:00,2169.710739,145.838001,1497.697045
2023-12-22T11:00:00,2182.538612,139.01075,1268.909741
2023-12-22T10:00:00,2197.359063,83.33043,1013.524047
2023-12-22T09:00:00,2158.823542,23.218523,932.0928349999999
2023-12-22T08:00:00,2103.524481,1.054795,894.458619
2023-12-22T07:00:00,1968.948861,0.251523,819.4494569999999
2023-12-22T06:00:00,1774.787725,0.222947,758.5851749999999
2023-12-22T05:00:00,1641.759944,0.173307,715.2503800000001
2023-12-22T04:00:00,1635.392559,0.16184500000000002,656.2635349999999
2023-12-22T03:00:00,1691.750844,0.1667,733.3006359999999
2023-12-22T02:00:00,1744.251244,0.157707,767.474031
2023-12-22T01:00:00,1736.300205,0.16388099999999997,674.502576
2023-12-22T00:00:00,1737.077402,0.16002799999999998,631.804682
2023-12-21T23:00:00,1700.767337,0.1477,602.439994
2023-12-21T22:00:00,1779.129187,0.15763,583.574656
2023-12-21T21:00:00,1867.532655,0.16466,562.516745
2023-12-21T20:00:00,1965.760898,0.193576,784.0265079999999
2023-12-21T19:00:00,2053.735607,0.249233,1258.091482
2023-12-21T18:00:00,2163.159914,0.30944,1529.1578610000001
2023-12-21T17:00:00,2207.217842,0.341611,1562.76069
2023-12-21T16:00:00,2136.204113,0.216591,1549.134075
2023-12-21T15:00:00,2055.743297,6.786812,1551.000357
2023-12-21T14:00:00,2032.508887,20.596227,1539.217763
2023-12-21T13:00:00,2065.790755,19.293593,1536.068338
2023-12-21T12:00:00,2089.498509,20.239696,1532.9919869999999
2023-12-21T11:00:00,2091.441831,20.781235000000002,1515.504885
2023-12-21T10:00:00,2089.965732,9.851247,1529.7919430000002
2023-12-21T09:00:00,2068.351176,1.930304,1540.317004
2023-12-21T08:00:00,2006.852693,0.27688199999999996,1492.508998
2023-12-21T07:00:00,1878.142907,0.228713,1375.1484879999998
2023-12-21T06:00:00,1670.503224,0.227647,1047.860912
2023-12-21T05:00:00,1557.32936,0.144575,765.116624
2023-12-21T04:00:00,1515.364682,0.130689,635.250381
2023-12-21T03:00:00,1536.718407,0.12365099999999998,654.675195
2023-12-21T02:00:00,1561.414699,0.10901699999999999,683.65308
2023-12-21T01:00:00,1605.530359,0.12325399999999999,869.218393
2023-12-21T00:00:00,1625.604576,0.135922,962.1018690000001
2023-12-20T23:00:00,1605.392709,0.14543899999999998,1075.508019
2023-12-20T22:00:00,1705.284495,0.155554,1193.6923180000001
2023-12-20T21:00:00,1803.168153,0.17585300000000004,1260.77295
2023-12-20T20:00:00,1890.191816,0.216087,1342.921813
2023-12-20T19:00:00,2009.039737,0.25229,1372.830303
2023-12-20T18:00:00,2123.883787,0.31783100000000003,1403.344256
2023-12-20T17:00:00,2174.984117,0.376699,1453.075663
2023-12-20T16:00:00,2101.749421,0.237872,1436.30107
2023-12-20T15:00:00,2012.964755,5.905414,1450.542836
2023-12-20T14:00:00,2024.312628,36.715477,1462.1634319999998
2023-12-20T13:00:00,2060.409823,61.301025,1482.999726
2023-12-20T12:00:00,2055.646924,77.515179,1422.864149
2023-12-20T11:00:00,2042.530256,50.044504,1382.3412779999999
2023-12-20T10:00:00,2026.281453,23.981938,1313.699484
2023-12-20T09:00:00,2010.461412,22.104546000000003,1185.065827
2023-12-20T08:00:00,1977.309636,0.703198,1266.443398
2023-12-20T07:00:00,1862.721435,0.2295,1317.2270350000001
2023-12-20T06:00:00,1638.737885,0.22800099999999998,1363.777883
2023-12-20T05:00:00,1505.783991,0.16612,1361.7019599999999
2023-12-20T04:00:00,1483.112663,0.13727,1316.7947040000001
2023-12-20T03:00:00,1507.517166,0.14901699999999998,1204.789364
2023-12-20T02:00:00,1581.839789,0.151588,1078.525467
2023-12-20T01:00:00,1631.71535,0.14057499999999998,937.345519
2023-12-20T00:00:00,1610.083279,0.14419900000000002,809.523328
2023-12-19T23:00:00,1584.903576,0.128655,735.28912
2023-12-19T22:00:00,1638.999765,0.129105,765.165758
2023-12-19T21:00:00,1732.375665,0.159181,673.051105
2023-12-19T20:00:00,1818.413565,0.19427599999999998,525.495611
2023-12-19T19:00:00,1936.772711,0.244316,460.240662
2023-12-19T18:00:00,2028.128348,0.284234,748.5970420000001
2023-12-19T17:00:00,2120.578046,0.333031,1087.779045
2023-12-19T16:00:00,2047.361617,0.21263300000000002,1127.621343
2023-12-19T15:00:00,1986.610948,1.259437,1189.617971
2023-12-19T14:00:00,1978.662007,6.900161,1193.237282
2023-12-19T13:00:00,1997.022535,9.713807000000001,1161.69255
2023-12-19T12:00:00,1994.466611,14.201015,1143.845557
2023-12-19T11:00:00,1991.900641,16.170229,1158.3607339999999
2023-12-19T10:00:00,1988.145907,11.111564,1195.984069
2023-12-19T09:00:00,1963.695327,4.044152,1201.175246
2023-12-19T08:00:00,1939.620396,0.290503,1230.38784
2023-12-19T07:00:00,1853.675288,0.218211,1251.6176919999998
2023-12-19T06:00:00,1624.001007,0.201958,1285.074875
2023-12-19T05:00:00,1448.946249,0.22782000000000002,1341.851371
2023-12-19T04:00:00,1381.899371,0.150423,1386.849839
2023-12-19T03:00:00,1427.383318,0.132932,1425.90138
2023-12-19T02:00:00,1505.247634,0.135522,1500.0296819999999
2023-12-19T01:00:00,1523.430912,0.15030000000000002,1525.469891
2023-12-19T00:00:00,1555.632285,0.14716300000000002,1534.326569
2023-12-18T23:00:00,1550.99839,0.195874,1535.0855729999998
2023-12-18T22:00:00,1641.708178,0.16896299999999997,1538.122374
2023-12-18T21:00:00,1762.660044,0.188508,1528.83201
2023-12-18T20:00:00,1846.953756,0.221271,1522.368457
2023-12-18T19:00:00,1942.665189,0.26873,1492.648482
2023-12-18T18:00:00,2042.752014,0.349177,1435.875446
2023-12-18T17:00:00,2101.147351,0.334446,1373.6958399999999
2023-12-18T16:00:00,2028.794196,0.18527900000000003,1225.288562
2023-12-18T15:00:00,1957.681406,0.717428,1209.033507
2023-12-18T14:00:00,1958.169348,3.0552469999999996,1253.5752189999998
2023-12-18T13:00:00,1973.012477,9.526094,1283.7626850000001
2023-12-18T12:00:00,1983.05226,14.652574,1297.060362
2023-12-18T11:00:00,1991.563924,12.567039,1307.672098
2023-12-18T10:00:00,1990.360267,8.423081,1348.758537
2023-12-18T09:00:00,1970.366931,5.699126,1392.887597
2023-12-18T08:00:00,1934.053625,0.351173,1450.9576590000001
2023-12-18T07:00:00,1847.266944,0.250192,1453.8327760000002
2023-12-18T06:00:00,1637.755938,0.219596,1437.1304249999998
2023-12-18T05:00:00,1434.813701,0.15365,1445.362301
2023-12-18T04:00:00,1398.642844,0.260235,1470.933134
2023-12-18T03:00:00,1421.009842,0.168182,1496.935329
2023-12-18T02:00:00,1458.440161,0.164016,1512.389289
2023-12-18T01:00:00,1491.844191,0.194386,1518.8821200000002
2023-12-18T00:00:00,1517.374817,0.18100000000000002,1510.427812
2023-12-17T23:00:00,1518.405575,0.173398,1500.5951129999999
2023-12-17T22:00:00,1605.398633,0.177706,1497.947654
2023-12-17T21:00:00,1705.487961,0.182387,1512.395378
2023-12-17T20:00:00,1782.313391,0.22288200000000002,1507.813286
2023-12-17T19:00:00,1879.400303,0.31945300000000004,1498.979296
2023-12-17T18:00:00,1997.277252,0.359167,1511.540669
2023-12-17T17:00:00,2024.268014,0.35116700000000006,1522.230238
2023-12-17T16:00:00,1968.660935,0.280354,1530.4947470000002
2023-12-17T15:00:00,1914.995693,0.7879339999999999,1539.149394
2023-12-17T14:00:00,1884.722857,6.424685,1533.3012749999998
2023-12-17T13:00:00,1878.418902,12.327369,1490.7362150000001
2023-12-17T12:00:00,1900.445557,13.549429,1475.469189
2023-12-17T11:00:00,1886.859315,12.079433000000002,1502.744396
2023-12-17T10:00:00,1839.749343,7.792418,1455.8200120000001
2023-12-17T09:00:00,1745.556399,2.429576,1407.204598
2023-12-17T08:00:00,1628.490395,0.28442500000000004,1284.306263
2023-12-17T07:00:00,1493.433063,0.211826,1145.050569
2023-12-17T06:00:00,1381.25239,0.196884,970.1772550000001
2023-12-17T05:00:00,1346.322067,0.158204,978.0388360000001
2023-12-17T04:00:00,1367.713342,0.133527,990.7923400000001
2023-12-17T03:00:00,1422.024163,0.142247,1015.383358
2023-12-17T02:00:00,1484.962406,0.13835999999999998,1033.530194
2023-12-17T01:00:00,1565.441286,0.157035,1077.483225
2023-12-17T00:00:00,1595.689363,0.179857,1075.848606
2023-12-16T23:00:00,1558.013871,0.174125,1231.1091529999999
2023-12-16T22:00:00,1649.891136,0.175648,1382.078492
2023-12-16T21:00:00,1733.070151,0.198025,1501.22329
2023-12-16T20:00:00,1805.090922,0.203762,1503.122245
2023-12-16T19:00:00,1904.303133,0.25462199999999996,1543.76411
2023-12-16T18:00:00,1994.548047,0.308428,1520.016239
2023-12-16T17:00:00,2035.332135,0.321913,1504.555328
2023-12-16T16:00:00,1981.980228,0.197494,1478.588395
2023-12-16T15:00:00,1915.721243,1.61822,1454.4124649999999
2023-12-16T14:00:00,1912.570804,11.633650000000001,1408.1294739999998
2023-12-16T13:00:00,1928.283355,19.3563,1398.653178
2023-12-16T12:00:00,1922.767496,17.808163,1391.771348
2023-12-16T11:00:00,1886.509334,19.12986,1402.867558
2023-12-16T10:00:00,1845.068234,15.989230000000001,1410.729189
2023-12-16T09:00:00,1748.854535,9.209496000000001,1389.717928
2023-12-16T08:00:00,1653.978134,1.744001,1406.017333
2023-12-16T07:00:00,1527.035476,0.194947,1395.293878
2023-12-16T06:00:00,1413.884734,0.18527,1364.411903
2023-12-16T05:00:00,1392.315393,0.141924,1314.051849
2023-12-16T04:00:00,1430.870659,0.137434,1261.947188
2023-12-16T03:00:00,1459.951528,0.133929,1256.5791159999999
2023-12-16T02:00:00,1493.643321,0.139159,1246.109574
2023-12-16T01:00:00,1515.919946,0.13725199999999999,1207.45255
2023-12-16T00:00:00,1534.283056,0.142979,1203.426663
2023-12-15T23:00:00,1550.143264,0.136451,1186.047499
2023-12-15T22:00:00,1630.753806,0.147899,1094.348383
2023-12-15T21:00:00,1728.010931,0.156129,1083.185471
2023-12-15T20:00:00,1814.169611,0.20077,1052.515701
2023-12-15T19:00:00,1912.575192,0.23442100000000002,945.607117
2023-12-15T18:00:00,2012.797748,0.277874,859.4501969999999
2023-12-15T17:00:00,2097.864057,0.316371,875.769732
2023-12-15T16:00:00,2063.027708,0.247438,934.5174139999999
2023-12-15T15:00:00,1975.231295,4.751656,967.0774080000001
2023-12-15T14:00:00,1978.296334,23.599140000000002,880.852286
2023-12-15T13:00:00,2005.033974,26.481816000000002,785.3586329999999
2023-12-15T12:00:00,2029.262929,36.35602,705.2763610000001
2023-12-15T11:00:00,2058.689744,28.036485,702.6147350000001
2023-12-15T10:00:00,2072.312255,18.295191,613.7795
2023-12-15T09:00:00,2053.479452,6.095709,649.285165
2023-12-15T08:00:00,2033.233317,0.31024,590.564485
2023-12-15T07:00:00,1920.973865,0.214437,548.4507189999999
2023-12-15T06:00:00,1703.697094,0.196342,565.827412
2023-12-15T05:00:00,1518.368819,0.151746,519.536117
2023-12-15T04:00:00,1488.507445,0.140178,469.40145499999994
2023-12-15T03:00:00,1522.499099,0.148944,450.89726199999996
2023-12-15T02:00:00,1556.182128,0.14956999999999998,474.377476
2023-12-15T01:00:00,1573.856515,0.149109,648.965423
2023-12-15T00:00:00,1603.152592,0.15539,586.058543
2023-12-14T23:00:00,1612.704125,0.14255299999999999,475.01820499999997
2023-12-14T22:00:00,1717.844386,0.154125,331.76797
2023-12-14T21:00:00,1848.268963,0.161776,242.98939400000003
2023-12-14T20:00:00,1944.776687,0.17497200000000002,151.231038
2023-12-14T19:00:00,2064.645942,0.214419,80.887272
2023-12-14T18:00:00,2193.918978,0.27637,28.390304999999998
2023-12-14T17:00:00,2260.576161,0.321775,14.249635999999999
2023-12-14T16:00:00,2201.605783,0.20154600000000003,8.187175
2023-12-14T15:00:00,2125.323154,2.537972,4.468046
2023-12-14T14:00:00,2116.462775,18.435471000000003,6.5262579999999994
2023-12-14T13:00:00,2130.887354,38.374038000000006,21.17837
2023-12-14T12:00:00,2138.405918,49.233418,46.580704
2023-12-14T11:00:00,2152.885152,50.911278,87.926695
2023-12-14T10:00:00,2167.486457,33.498522,166.55980399999999
2023-12-14T09:00:00,2156.557409,12.958623999999999,220.05982899999998
2023-12-14T08:00:00,2128.836245,0.9692799999999999,329.296719
2023-12-14T07:00:00,2024.239663,0.215853,405.80229499999996
2023-12-14T06:00:00,1817.148384,0.204802,525.464679
2023-12-14T05:00:00,1595.059666,0.163137,652.444332
2023-12-14T04:00:00,1509.800826,0.127991,822.4191899999998
2023-12-14T03:00:00,1553.275382,0.127999,913.295607
2023-12-14T02:00:00,1607.64925,0.123048,927.673456
2023-12-14T01:00:00,1659.434539,0.125541,952.5768860000001
2023-12-14T00:00:00,1676.758097,0.130757,1020.1631400000001
2023-12-13T23:00:00,1677.64466,0.132751,1057.570385
2023-12-13T22:00:00,1790.162974,0.174402,1094.083433
2023-12-13T21:00:00,1927.804562,0.18391000000000002,1157.443879
2023-12-13T20:00:00,1992.442538,0.192838,1182.2498600000001
2023-12-13T19:00:00,2114.373125,0.227805,1193.5809829999998
2023-12-13T18:00:00,2247.332641,0.298615,1243.90727
2023-12-13T17:00:00,2316.73971,0.3369249999999999,1284.560575
2023-12-13T16:00:00,2261.84236,0.224204,1327.937067
2023-12-13T15:00:00,2185.707804,0.69533,1340.3820569999998
2023-12-13T14:00:00,2190.737969,8.968953,1355.092364
2023-12-13T13:00:00,2197.366336,16.085584,1335.273798
2023-12-13T12:00:00,2189.356453,15.18873,1333.5194430000001
2023-12-13T11:00:00,2192.522474,14.890693,1336.3954999999999
2023-12-13T10:00:00,2203.813461,12.382642,1346.7182269999998
2023-12-13T09:00:00,2172.227908,4.877676,1363.1773870000002
2023-12-13T08:00:00,2139.632065,0.38461900000000004,1380.7607500000001
2023-12-13T07:00:00,2063.444101,0.234534,1382.486296
2023-12-13T06:00:00,1832.323801,0.22612000000000002,1376.804421
2023-12-13T05:00:00,1622.769406,0.16797,1354.722532
2023-12-13T04:00:00,1574.053958,0.13608,1323.167531
2023-12-13T03:00:00,1614.191197,0.211599,1257.484387
2023-12-13T02:00:00,1626.086096,0.13954,1168.8449070000001
2023-12-13T01:00:00,1647.526666,0.13260399999999997,1045.865591
2023-12-13T00:00:00,1629.985136,0.134351,913.106386
2023-12-12T23:00:00,1622.330565,0.143253,851.138292
2023-12-12T22:00:00,1720.604072,0.151627,725.2900080000001
2023-12-12T21:00:00,1832.766921,0.179474,654.695914
2023-12-12T20:00:00,1928.836536,0.186135,529.719887
2023-12-12T19:00:00,2045.954213,0.21625899999999998,511.11227299999996
2023-12-12T18:00:00,2169.060908,0.29221299999999995,475.967321
2023-12-12T17:00:00,2236.287299,0.345534,376.164574
2023-12-12T16:00:00,2170.790613,0.206849,368.720013
2023-12-12T15:00:00,2092.736317,0.634888,299.97017999999997
